  13   7 5.66+06 4.62-02 4.33-02 4.41-02 4.64-02 4.41-02 3.73-02 2.86-02 1.76-02 1.10-02 6.48-03 3.03-03 1.70-03 1.01-03-2.82-05
  14   7 9.26+08 8.06-02 7.60-02 7.75-02 8.17-02 7.84-02 6.78-02 5.45-02 3.85-02 3.02-02 2.60-02 2.56-02 2.79-02 3.15-02-7.68-03
  15   7 3.26+02 1.07-01 1.00-01 1.02-01 1.08-01 1.02-01 8.65-02 6.63-02 4.06-02 2.54-02 1.48-02 6.76-03 3.60-03 1.89-03 4.18-06
  16   7 1.35+11 8.20-01 8.13-01 8.26-01 8.62-01 9.35-01 1.03+00 1.21+00 1.61+00 2.06+00 2.63+00 3.50+00 4.21+00 4.94+00-1.12+00
  17   7 1.88+06 2.29-01 2.26-01 2.33-01 2.45-01 2.56-01 2.63-01 2.77-01 3.03-01 3.25-01 3.43-01 3.50-01 3.39-01 3.23-01 2.70-01
  18   7 4.28+04 1.45-02 1.65-02 1.64-02 1.48-02 1.14-02 8.75-03 6.33-03 3.71-03 2.28-03 1.33-03 6.08-04 3.32-04 1.85-04-8.73-08
  19   7 6.37+08 4.66-03 5.27-03 5.37-03 5.01-03 4.03-03 3.19-03 2.39-03 1.47-03 9.36-04 5.65-04 3.38-04 3.51-04 4.79-04-4.28-04
  20   7 3.22+02 1.49-02 1.64-02 1.64-02 1.51-02 1.21-02 9.56-03 7.16-03 4.41-03 2.80-03 1.67-03 7.81-04 4.24-04 2.27-04 2.04-06
  21   7 2.45+06 2.48-02 2.72-02 2.73-02 2.51-02 2.00-02 1.59-02 1.19-02 7.32-03 4.67-03 3.12-03 4.26-03 7.60-03 1.17-02 2.33-02
  22   7 3.85-02 1.14-02 1.21-02 1.16-02 1.04-02 8.28-03 7.10-03 6.56-03 7.08-03 8.51-03 1.05-02 1.16-02 1.03-02 7.95-03 2.41-07
  23   7 4.44+06 1.56-02 1.71-02 1.74-02 1.66-02 1.41-02 1.17-02 9.10-03 5.69-03 3.64-03 2.76-03 6.35-03 1.30-02 2.08-02 4.21-02
  24   7 4.82-01 2.79-02 2.98-02 2.99-02 2.83-02 2.41-02 2.01-02 1.58-02 1.03-02 7.05-03 4.81-03 2.98-03 2.04-03 1.34-03 0.00+00
  25   7 1.21+01 3.84-02 4.10-02 4.11-02 3.88-02 3.28-02 2.72-02 2.11-02 1.32-02 8.34-03 4.92-03 2.26-03 1.21-03 6.39-04 2.18-06
  26   7 2.27+00 1.27-02 1.42-02 1.42-02 1.28-02 9.50-03 7.03-03 4.90-03 2.75-03 1.65-03 9.33-04 4.16-04 2.19-04 1.14-04 6.15-07
  27   7 1.22+06 3.71-02 3.88-02 3.81-02 3.47-02 2.80-02 2.41-02 2.20-02 2.22-02 2.40-02 2.66-02 3.00-02 3.19-02 3.30-02-2.41-06
  28   7 1.26+08 2.48-02 2.64-02 2.59-02 2.30-02 1.70-02 1.25-02 8.73-03 4.89-03 2.93-03 1.67-03 8.13-04 5.92-04 5.97-04-4.17-04
  29   7 1.29+02 5.44-02 5.65-02 5.55-02 5.10-02 4.24-02 3.80-02 3.69-02 4.01-02 4.52-02 5.04-02 5.02-02 4.26-02 3.21-02 5.94-07
  30   7 2.93+10 1.57-01 1.61-01 1.63-01 1.64-01 1.70-01 1.83-01 2.07-01 2.60-01 3.18-01 3.90-01 4.95-01 5.71-01 6.43-01-9.66-02
  31   7 3.07+04 6.44-02 6.28-02 6.17-02 5.96-02 5.69-02 5.68-02 5.85-02 6.31-02 6.73-02 7.08-02 6.99-02 6.43-02 5.70-02 3.53-02
  32   7 3.33+04 7.39-03 7.19-03 6.86-03 6.32-03 5.25-03 4.22-03 3.13-03 1.86-03 1.14-03 6.63-04 3.03-04 1.64-04 9.11-05-4.73-08
  33   7 2.62-02 1.67-04 7.99-04 1.31-03 1.59-03 1.60-03 1.40-03 1.10-03 6.96-04 4.45-04 2.65-04 1.23-04 6.66-05 3.54-05 4.17-08
  34   7 2.30+02 5.02-04 2.39-03 3.92-03 4.78-03 4.81-03 4.20-03 3.31-03 2.09-03 1.34-03 8.04-04 4.43-04 3.67-04 3.80-04 5.61-04
  35   7 4.17-06 8.37-04 3.99-03 6.52-03 7.97-03 8.01-03 7.00-03 5.52-03 3.48-03 2.23-03 1.33-03 6.17-04 3.34-04 1.77-04 1.03-08
  36   7 2.98+02 3.08-04 1.47-03 2.41-03 2.99-03 3.19-03 3.12-03 3.03-03 3.16-03 3.58-03 4.25-03 4.74-03 4.35-03 3.56-03 7.21-04
  37   7 1.44+09 5.51-04 2.47-03 4.02-03 5.02-03 5.31-03 4.84-03 3.94-03 2.55-03 1.64-03 9.88-04 5.77-04 5.77-04 7.69-04-6.78-04
  38   7 3.73+02 1.29-03 4.74-03 7.24-03 8.76-03 9.11-03 8.27-03 6.78-03 4.49-03 3.03-03 1.98-03 1.13-03 7.31-04 4.63-04 5.44-07
  39   7 2.61+06 1.79-03 6.56-03 1.00-02 1.21-02 1.25-02 1.13-02 9.20-03 5.93-03 3.81-03 2.35-03 1.79-03 2.28-03 3.11-03 5.78-03
  40   7 5.67-02 5.10-04 1.85-03 2.80-03 3.31-03 3.29-03 2.87-03 2.23-03 1.37-03 8.50-04 4.94-04 2.25-04 1.20-04 6.27-05 7.48-08
  41   7 5.33+06 1.32-03 4.82-03 7.32-03 8.83-03 9.48-03 9.39-03 9.26-03 9.59-03 1.04-02 1.14-02 1.24-02 1.27-02 1.27-02 1.18-02
  42   7 1.57-01 1.10-03 3.58-03 5.19-03 6.03-03 5.93-03 5.14-03 3.99-03 2.44-03 1.52-03 8.81-04 3.98-04 2.09-04 1.08-04 0.00+00
  43   7 2.95+03 1.07-04 3.36-04 4.71-04 5.21-04 4.76-04 3.90-04 2.88-04 1.67-04 1.01-04 5.71-05 2.53-05 1.35-05 7.29-06 1.01-06
  44   7 5.01+02 3.32-04 1.05-03 1.49-03 1.68-03 1.63-03 1.48-03 1.32-03 1.16-03 1.10-03 1.05-03 9.19-04 7.39-04 5.39-04 2.69-07
  45   7 1.10+07 2.95-03 9.03-03 1.30-02 1.54-02 1.67-02 1.72-02 1.81-02 2.06-02 2.34-02 2.64-02 2.80-02 2.66-02 2.40-02 1.51-02
  46   7 1.99+05 1.88-04 5.49-04 7.50-04 8.19-04 7.42-04 6.07-04 4.48-04 2.60-04 1.57-04 8.87-05 3.92-05 2.08-05 1.11-05-2.78-07
  47   7 1.80+07 4.44-04 1.30-03 1.80-03 2.01-03 1.95-03 1.78-03 1.61-03 1.45-03 1.39-03 1.36-03 1.36-03 1.37-03 1.39-03-4.20-05
  48   7 2.76+01 8.97-03 2.77-02 4.10-02 5.09-02 6.09-02 6.83-02 7.74-02 9.44-02 1.12-01 1.31-01 1.37-01 1.19-01 9.10-02 1.61-07
  49   7 4.83+09 3.67-03 1.12-02 1.63-02 1.97-02 2.23-02 2.35-02 2.45-02 2.61-02 2.76-02 2.93-02 3.28-02 3.71-02 4.26-02-1.12-02
   9   8 1.00-30 4.88+00 4.99+00 5.14+00 5.41+00 6.01+00 6.70+00 7.59+00 8.98+00 1.01+01 1.10+01 1.06+01 8.86+00 6.56+00 0.00+00
  10   8 1.51+07 1.48+01 1.51+01 1.55+01 1.63+01 1.82+01 2.02+01 2.28+01 2.70+01 3.04+01 3.38+01 3.77+01 4.01+01 4.19+01-1.65+00
  11   8 1.52+07 2.46+01 2.51+01 2.59+01 2.72+01 3.02+01 3.36+01 3.79+01 4.48+01 5.05+01 5.62+01 6.32+01 6.78+01 7.19+01-4.94+00
  12   8 1.56+07 9.02-02 8.06-02 8.53-02 9.47-02 8.95-02 7.25-02 5.41-02 3.50-02 3.05-02 1.73-01 1.58+00 4.21+00 8.08+00-8.23+00
  13   8 1.35+00 7.51-01 7.34-01 7.48-01 7.75-01 7.68-01 7.34-01 7.00-01 6.70-01 6.54-01 6.44-01 6.43-01 6.54-01 6.69-01 7.15-01
  14   8 1.34+00 1.24+00 1.21+00 1.24+00 1.28+00 1.27+00 1.22+00 1.16+00 1.11+00 1.08+00 1.07+00 1.06+00 1.08+00 1.11+00 1.18+00
  15   8 1.37+00 1.75+00 1.71+00 1.74+00 1.81+00 1.79+00 1.71+00 1.63+00 1.56+00 1.53+00 1.50+00 1.50+00 1.53+00 1.56+00 1.67+00
  16   8 1.23-02 1.77-01 1.74-01 2.19-01 2.76-01 2.69-01 2.08-01 1.41-01 7.59-02 4.60-02 2.83-02 1.67-02 1.28-02 1.10-02 9.92-03
  17   8 5.80+03 7.82-02 7.77-02 9.76-02 1.23-01 1.21-01 9.50-02 6.59-02 3.69-02 2.31-02 1.48-02 9.26-03 7.43-03 6.67-03-5.94-04
  18   8 1.00-30 7.57-01 8.02-01 8.27-01 8.48-01 8.85-01 9.33-01 9.96-01 1.08+00 1.13+00 1.17+00 1.15+00 1.08+00 9.96-01 7.63-01
  19   8 1.00-30 5.39-02 5.70-02 5.88-02 6.00-02 6.53-02 7.83-02 1.05-01 1.68-01 2.38-01 3.17-01 3.61-01 3.21-01 2.47-01 0.00+00
  20   8 8.83+00 1.67-01 1.74-01 1.78-01 1.81-01 1.96-01 2.35-01 3.15-01 5.04-01 7.17-01 9.60-01 1.13+00 1.07+00 9.13-01 3.26-01
  21   8 5.62+00 2.78-01 2.90-01 2.97-01 3.01-01 3.26-01 3.90-01 5.23-01 8.37-01 1.19+00 1.59+00 1.86+00 1.71+00 1.40+00 2.90-01
  22   8 8.83+00 2.04-02 2.27-02 2.12-02 1.75-02 1.14-02 7.66-03 4.92-03 2.56-03 1.87-03 1.00-02 7.79-02 1.79-01 2.91-01 5.86-01
  23   8 3.21+00 1.75-01 1.85-01 1.92-01 1.97-01 2.09-01 2.31-01 2.64-01 3.19-01 3.60-01 3.85-01 3.68-01 3.27-01 2.81-01 1.66-01
  24   8 3.88+09 2.99-01 3.13-01 3.22-01 3.29-01 3.48-01 3.83-01 4.38-01 5.30-01 5.99-01 6.46-01 6.77-01 7.05-01 7.48-01-1.10-01
  25   8 3.88+09 4.21-01 4.41-01 4.54-01 4.63-01 4.90-01 5.39-01 6.16-01 7.45-01 8.43-01 9.11-01 9.81-01 1.07+00 1.21+00-3.31-01
  26   8 3.87+09 2.50-01 2.73-01 2.84-01 2.84-01 2.79-01 2.79-01 2.83-01 2.91-01 2.97-01 3.11-01 4.06-01 5.80-01 8.35-01-5.50-01
  27   8 4.16+05 2.88-01 3.20-01 3.30-01 3.23-01 3.02-01 2.90-01 2.83-01 2.80-01 2.80-01 2.81-01 2.89-01 3.02-01 3.16-01 3.56-01
  28   8 4.14+05 4.56-01 4.99-01 5.16-01 5.15-01 5.04-01 5.03-01 5.10-01 5.24-01 5.35-01 5.42-01 5.50-01 5.57-01 5.65-01 5.89-01
  29   8 4.16+05 2.29-01 2.58-01 2.65-01 2.53-01 2.21-01 1.98-01 1.79-01 1.63-01 1.56-01 1.63-01 2.39-01 3.55-01 4.85-01 8.29-01
  30   8 2.30+03 9.18-02 1.00-01 9.76-02 8.45-02 5.88-02 4.12-02 2.75-02 1.54-02 1.01-02 6.91-03 4.71-03 3.93-03 3.55-03 3.27-03
  31   8 4.41+05 5.11-02 5.12-02 4.85-02 4.14-02 2.84-02 1.96-02 1.28-02 6.66-03 3.85-03 2.17-03 1.04-03 6.50-04 4.59-04-3.67-05
  32   8 1.00-30 1.41-01 1.43-01 1.45-01 1.48-01 1.55-01 1.62-01 1.71-01 1.82-01 1.89-01 1.93-01 1.82-01 1.61-01 1.37-01 7.22-02
  33   8 5.97-03 1.28-03 6.27-03 1.07-02 1.42-02 1.80-02 2.13-02 2.63-02 3.69-02 4.81-02 6.00-02 6.81-02 6.58-02 5.95-02 3.63-02
  34   8 3.32-03 3.84-03 1.88-02 3.21-02 4.27-02 5.38-02 6.38-02 7.88-02 1.11-01 1.44-01 1.79-01 1.93-01 1.72-01 1.37-01 2.59-02
  35   8 5.97-03 6.40-03 3.13-02 5.35-02 7.11-02 8.96-02 1.06-01 1.31-01 1.84-01 2.40-01 2.97-01 3.23-01 2.90-01 2.35-01 5.70-02
  36   8 2.65-03 2.59-04 1.22-03 1.95-03 2.31-03 2.19-03 1.80-03 1.33-03 7.73-04 4.84-04 5.98-04 2.87-03 6.38-03 1.03-02 2.07-02
  37   8 1.00-30 4.07-03 1.85-02 3.10-02 4.07-02 4.99-02 5.56-02 6.14-02 6.93-02 7.55-02 8.08-02 7.73-02 6.42-02 4.74-02 0.00+00
  38   8 3.78+01 9.40-03 3.50-02 5.50-02 7.00-02 8.40-02 9.30-02 1.02-01 1.15-01 1.26-01 1.35-01 1.33-01 1.15-01 9.24-02 2.50-02
  39   8 2.51+01 1.32-02 4.92-02 7.72-02 9.83-02 1.18-01 1.31-01 1.44-01 1.62-01 1.77-01 1.90-01 1.85-01 1.59-01 1.24-01 2.32-02
  40   8 3.78+01 5.26-03 1.92-02 2.92-02 3.53-02 3.79-02 3.72-02 3.56-02 3.36-02 3.26-02 3.24-02 3.39-02 3.62-02 3.87-02 4.50-02
  41   8 1.27+01 6.63-03 2.41-02 3.64-02 4.35-02 4.54-02 4.31-02 3.97-02 3.57-02 3.36-02 3.22-02 2.93-02 2.58-02 2.20-02 1.18-02
  42   8 3.56+08 1.14-02 3.73-02 5.46-02 6.48-02 6.87-02 6.72-02 6.43-02 6.06-02 5.88-02 5.82-02 5.90-02 6.05-02 6.24-02-3.43-03
  43   8 3.56+08 7.88-03 2.58-02 3.81-02 4.59-02 5.04-02 5.16-02 5.24-02 5.44-02 5.73-02 6.15-02 6.81-02 7.38-02 8.00-02-1.03-02
  44   8 3.55+08 8.14-03 2.64-02 3.85-02 4.54-02 4.74-02 4.59-02 4.39-02 4.23-02 4.21-02 4.21-02 4.39-02 4.84-02 5.56-02-1.71-02
  45   8 4.02+04 7.58-03 2.29-02 3.23-02 3.66-02 3.55-02 3.13-02 2.62-02 2.04-02 1.74-02 1.56-02 1.44-02 1.41-02 1.40-02-1.16-06
  46   8 3.58+03 1.41-02 4.27-02 6.15-02 7.31-02 7.97-02 8.13-02 8.25-02 8.54-02 8.80-02 8.88-02 8.35-02 7.60-02 6.82-02 4.93-02
  47   8 3.56+03 8.67-03 2.60-02 3.68-02 4.24-02 4.31-02 4.07-02 3.79-02 3.53-02 3.45-02 3.46-02 3.94-02 4.74-02 5.66-02 8.17-02
  48   8 3.58+03 3.59-03 1.06-02 1.47-02 1.62-02 1.48-02 1.20-02 8.80-03 5.13-03 3.31-03 3.87-03 1.64-02 3.58-02 5.76-02 1.15-01
  49   8 1.73+01 1.64-03 4.85-03 6.76-03 7.57-03 7.02-03 5.76-03 4.23-03 2.41-03 1.44-03 8.26-04 4.25-04 3.24-04 3.08-04 4.02-04
  10   9 1.00-30 2.02-01 1.91-01 1.97-01 2.09-01 1.93-01 1.56-01 1.15-01 7.03-02 4.63-02 2.93-02 1.50-02 8.60-03 4.78-03 0.00+00
  11   9 4.39+01 7.09-01 6.95-01 6.96-01 7.08-01 7.02-01 6.82-01 6.62-01 6.47-01 6.39-01 6.33-01 6.24-01 6.19-01 6.15-01-5.87-04
  12   9 1.00-30 1.17-02 1.01-02 1.13-02 1.38-02 1.38-02 1.07-02 7.30-03 3.86-03 2.23-03 1.23-03 5.32-04 2.75-04 1.40-04 0.00+00
  13   9 1.00-30 7.54+00 7.71+00 7.98+00 8.44+00 9.43+00 1.05+01 1.18+01 1.38+01 1.53+01 1.66+01 1.59+01 1.32+01 9.71+00 0.00+00
  14   9 1.52-04 8.56-02 8.41-02 1.08-01 1.39-01 1.36-01 1.04-01 6.91-02 3.53-02 2.00-02 1.10-02 5.94-03 5.35-03 6.01-03 9.60-03
  15   9 1.00-30 1.04-01 1.05-01 1.32-01 1.65-01 1.69-01 1.46-01 1.24-01 1.08-01 1.05-01 1.04-01 9.31-02 7.53-02 5.48-02 0.00+00
  16   9 2.24-02 6.61-02 6.31-02 7.88-02 9.99-02 9.75-02 7.44-02 4.93-02 2.51-02 1.48-02 2.51-02 1.54-01 3.50-01 5.70-01 1.15+00
  17   9 6.63+06 4.77-02 4.58-02 5.47-02 6.62-02 6.43-02 5.07-02 3.59-02 2.08-02 1.69-02 1.02-01 9.50-01 2.54+00 4.86+00-4.95+00
  18   9 1.00-30 4.58-02 4.98-02 5.10-02 4.95-02 4.62-02 4.72-02 5.43-02 7.58-02 1.02-01 1.32-01 1.48-01 1.31-01 1.01-01 0.00+00
  19   9 1.00-30 2.34-01 2.45-01 2.54-01 2.65-01 2.86-01 3.08-01 3.34-01 3.66-01 3.86-01 3.99-01 3.96-01 3.81-01 3.61-01 3.07-01
  20   9 1.00-30 2.58-02 2.96-02 3.00-02 2.70-02 1.98-02 1.46-02 1.03-02 6.14-03 3.93-03 2.40-03 1.16-03 6.45-04 3.48-04 0.00+00
  21   9 2.67+00 4.79-02 5.33-02 5.53-02 5.38-02 5.03-02 5.10-02 5.55-02 6.60-02 7.46-02 8.06-02 9.09-02 1.06-01 1.23-01 1.73-01
  22   9 1.00-30 5.08-03 6.27-03 6.35-03 5.52-03 3.73-03 2.53-03 1.62-03 8.29-04 4.73-04 2.59-04 1.11-04 5.72-05 2.91-05 0.00+00
  23   9 4.69+00 3.50-01 3.61-01 3.74-01 3.95-01 4.58-01 5.57-01 7.25-01 1.08+00 1.46+00 1.87+00 2.09+00 1.90+00 1.53+00 3.03-01
  24   9 1.00-30 3.83-02 4.55-02 4.56-02 4.02-02 2.83-02 1.97-02 1.30-02 6.85-03 3.99-03 2.22-03 9.76-04 5.09-04 2.61-04 0.00+00
  25   9 5.96+05 6.75-02 7.40-02 7.46-02 7.07-02 6.34-02 6.03-02 5.98-02 6.13-02 6.28-02 6.33-02 6.19-02 6.04-02 5.94-02-5.85-05
  26   9 1.54+00 3.50-01 3.67-01 3.84-01 4.04-01 4.51-01 5.13-01 5.96-01 7.23-01 8.12-01 8.63-01 7.91-01 6.39-01 4.63-01 0.00+00
  27   9 1.00-30 5.02-02 6.09-02 6.22-02 5.62-02 4.16-02 3.02-02 2.06-02 1.11-02 6.53-03 3.65-03 1.60-03 8.33-04 4.27-04 0.00+00
  28   9 2.22+03 6.65-02 7.71-02 7.81-02 7.28-02 6.24-02 5.77-02 5.67-02 5.93-02 6.22-02 6.37-02 5.78-02 4.73-02 3.54-02 3.82-03
  29   9 1.68-04 6.28-02 7.50-02 7.64-02 6.87-02 5.04-02 3.65-02 2.47-02 1.33-02 7.74-03 4.29-03 1.86-03 9.63-04 4.91-04 0.00+00
  30   9 4.00+05 3.55-02 3.99-02 3.92-02 3.40-02 2.37-02 1.63-02 1.05-02 5.34-03 3.45-03 1.24-02 9.13-02 2.09-01 3.40-01 6.84-01
  31   9 4.33+09 1.80-02 1.90-02 1.83-02 1.58-02 1.10-02 7.75-03 5.14-03 2.73-03 1.90-03 8.87-03 7.92-02 2.10-01 4.03-01-4.14-01
  32   9 1.00-30 1.45-02 1.42-02 1.38-02 1.32-02 1.24-02 1.20-02 1.23-02 1.41-02 1.66-02 1.91-02 1.92-02 1.62-02 1.21-02 0.00+00
  33   9 1.00-30 3.26-03 1.61-02 2.79-02 3.75-02 4.67-02 5.24-02 5.74-02 6.29-02 6.59-02 6.68-02 5.98-02 4.80-02 3.48-02 0.00+00
  34   9 1.82-03 5.19-04 2.45-03 3.97-03 4.78-03 4.71-03 4.07-03 3.22-03 2.12-03 1.44-03 1.28-03 3.55-03 7.36-03 1.17-02 2.32-02
  35   9 1.00-30 9.92-04 4.80-03 8.07-03 1.04-02 1.21-02 1.28-02 1.36-02 1.49-02 1.63-02 1.77-02 1.71-02 1.42-02 1.05-02 0.00+00
  36   9 2.28-03 9.90-05 4.66-04 7.48-04 8.86-04 8.38-04 6.88-04 5.03-04 2.87-04 1.91-04 5.58-04 3.91-03 8.90-03 1.45-02 2.91-02
  37   9 1.00-30 8.51-03 3.88-02 6.56-02 8.79-02 1.13-01 1.34-01 1.64-01 2.20-01 2.78-01 3.35-01 3.55-01 3.11-01 2.43-01 2.87-02
  38   9 1.00-30 1.26-03 4.51-03 6.63-03 7.55-03 6.97-03 5.66-03 4.11-03 2.34-03 1.41-03 7.99-04 3.56-04 1.87-04 9.68-05 0.00+00
  39   9 7.93+00 2.17-03 7.94-03 1.21-02 1.47-02 1.60-02 1.59-02 1.54-02 1.49-02 1.48-02 1.48-02 1.46-02 1.41-02 1.33-02 1.10-02
  40   9 1.00-30 6.17-03 2.30-02 3.61-02 4.60-02 5.52-02 6.09-02 6.65-02 7.34-02 7.79-02 8.10-02 7.56-02 6.22-02 4.58-02 0.00+00
  41   9 1.57+01 1.60-03 5.74-03 8.48-03 9.72-03 9.09-03 7.46-03 5.48-03 3.14-03 1.90-03 1.42-03 3.36-03 6.87-03 1.09-02 2.17-02
  42   9 1.00-30 1.97-03 6.37-03 9.22-03 1.07-02 1.09-02 1.04-02 9.76-03 9.29-03 9.20-03 9.09-03 8.04-03 6.44-03 4.66-03 0.00+00
  43   9 9.38+04 9.10-03 3.02-02 4.56-02 5.72-02 6.84-02 7.58-02 8.25-02 8.96-02 9.27-02 9.32-02 9.06-02 8.82-02 8.65-02-2.99-06
  44   9 5.03-01 1.74-03 5.57-03 7.92-03 8.90-03 8.16-03 6.57-03 4.72-03 2.62-03 1.53-03 8.52-04 3.70-04 1.91-04 9.77-05 0.00+00
  45   9 6.71+08 2.31-03 6.96-03 9.71-03 1.08-02 9.98-03 8.14-03 5.95-03 3.40-03 2.05-03 1.56-03 4.56-03 1.10-02 2.08-02-2.13-02
  46   9 1.00-30 2.42-03 7.30-03 1.05-02 1.23-02 1.33-02 1.33-02 1.33-02 1.33-02 1.33-02 1.30-02 1.12-02 8.77-03 6.24-03 0.00+00
  47   9 7.20+00 2.32-03 6.87-03 9.53-03 1.06-02 9.60-03 7.72-03 5.55-03 3.08-03 1.81-03 1.01-03 4.90-04 3.53-04 3.23-04 4.18-04
  48   9 1.30-06 1.65-03 4.83-03 6.64-03 7.25-03 6.45-03 5.10-03 3.60-03 1.96-03 1.13-03 6.22-04 2.66-04 1.36-04 6.92-05 0.00+00
  49   9 1.51+03 7.58-04 2.23-03 3.09-03 3.43-03 3.15-03 2.57-03 1.88-03 1.08-03 7.01-04 1.72-03 1.15-02 2.61-02 4.23-02 8.52-02
  11  10 4.40-06 1.70+00 1.74+00 1.78+00 1.84+00 1.82+00 1.73+00 1.63+00 1.54+00 1.50+00 1.44+00 1.24+00 9.84-01 7.07-01 0.00+00
  12  10 3.75-11 3.54-02 3.26-02 3.71-02 4.56-02 4.65-02 3.79-02 2.81-02 1.84-02 1.44-02 2.22-02 1.03-01 2.25-01 3.61-01 7.17-01
  13  10 8.81+04 5.77+00 5.90+00 6.14+00 6.54+00 7.28+00 8.04+00 8.98+00 1.04+01 1.16+01 1.28+01 1.44+01 1.57+01 1.71+01-2.17+00
  14  10 1.00-30 1.69+01 1.73+01 1.80+01 1.91+01 2.13+01 2.37+01 2.66+01 3.11+01 3.46+01 3.73+01 3.57+01 2.96+01 2.19+01 0.00+00
  15  10 3.22-13 3.32-01 3.32-01 4.19-01 5.31-01 5.35-01 4.42-01 3.47-01 2.67-01 2.38-01 2.25-01 2.11-01 1.95-01 1.79-01 1.35-01
  16  10 1.00-30 3.02-01 2.94-01 3.42-01 4.07-01 4.08-01 3.49-01 2.88-01 2.37-01 2.21-01 2.16-01 1.94-01 1.58-01 1.15-01 0.00+00
  17  10 1.37-03 1.43-01 1.38-01 1.65-01 1.99-01 1.94-01 1.54-01 1.09-01 6.35-02 4.11-02 2.61-02 1.37-02 8.17-03 4.72-03 0.00+00
  18  10 3.43+08 1.38-01 1.49-01 1.53-01 1.48-01 1.38-01 1.42-01 1.63-01 2.28-01 3.08-01 4.10-01 5.52-01 6.38-01 7.01-01-3.92-02
  19  10 1.00-30 2.31-02 2.80-02 2.91-02 2.66-02 1.97-02 1.45-02 1.03-02 6.14-03 3.93-03 2.40-03 1.16-03 6.45-04 3.48-04 0.00+00
  20  10 3.23+05 7.60-01 8.03-01 8.32-01 8.61-01 9.15-01 9.77-01 1.05+00 1.16+00 1.22+00 1.26+00 1.26+00 1.21+00 1.15+00 9.88-01
  21  10 1.02-04 1.40-01 1.57-01 1.62-01 1.55-01 1.38-01 1.33-01 1.38-01 1.56-01 1.73-01 1.79-01 1.55-01 1.20-01 8.42-02 0.00+00
  22  10 1.03-05 1.53-02 1.89-02 1.91-02 1.66-02 1.13-02 7.63-03 4.89-03 2.52-03 1.50-03 1.93-03 9.80-03 2.19-02 3.54-02 7.11-02
  23  10 1.83-05 3.10-01 3.29-01 3.41-01 3.51-01 3.82-01 4.45-01 5.62-01 8.23-01 1.10+00 1.40+00 1.55+00 1.35+00 1.03+00 0.00+00
  24  10 1.00-30 8.59-01 8.96-01 9.26-01 9.70-01 1.10+00 1.32+00 1.69+00 2.50+00 3.35+00 4.26+00 4.71+00 4.19+00 3.27+00 2.45-01
  25  10 5.04-03 1.90-01 2.14-01 2.15-01 1.99-01 1.68-01 1.49-01 1.38-01 1.33-01 1.31-01 1.28-01 1.10-01 8.59-02 6.11-02 0.00+00
  26  10 3.38+04 4.32-01 4.68-01 4.89-01 5.00-01 5.22-01 5.65-01 6.32-01 7.43-01 8.24-01 8.70-01 8.04-01 6.61-01 4.96-01 5.77-02
  27  10 7.02+09 5.63-01 6.04-01 6.30-01 6.48-01 6.89-01 7.58-01 8.60-01 1.02+00 1.14+00 1.24+00 1.42+00 1.66+00 2.00+00-7.19-01
  28  10 3.10-01 2.14-01 2.53-01 2.57-01 2.36-01 1.90-01 1.61-01 1.42-01 1.31-01 1.28-01 1.26-01 1.10-01 8.76-02 6.31-02 0.00+00
  29  10 1.21+00 3.74-01 4.12-01 4.27-01 4.24-01 4.17-01 4.30-01 4.62-01 5.26-01 5.77-01 6.06-01 5.60-01 4.63-01 3.52-01 5.62-02
  30  10 1.25+00 1.07-01 1.21-01 1.19-01 1.04-01 7.35-02 5.23-02 3.62-02 2.32-02 1.87-02 1.72-02 1.56-02 1.30-02 9.61-03 0.00+00
  31  10 1.21-02 5.41-02 5.69-02 5.49-02 4.75-02 3.32-02 2.33-02 1.55-02 8.26-03 4.84-03 2.72-03 1.21-03 6.41-04 3.34-04 0.00+00
  32  10 2.59+05 4.35-02 4.28-02 4.16-02 3.98-02 3.72-02 3.60-02 3.68-02 4.23-02 4.99-02 5.89-02 6.90-02 7.39-02 7.69-02-8.90-06
  33  10 4.61+01 5.18-04 2.45-03 3.96-03 4.77-03 4.70-03 4.07-03 3.22-03 2.11-03 1.47-03 1.87-03 8.48-03 1.87-02 3.01-02 6.02-02
  34  10 1.00-30 1.09-02 5.40-02 9.30-02 1.24-01 1.53-01 1.70-01 1.85-01 2.02-01 2.12-01 2.16-01 1.95-01 1.57-01 1.14-01 0.00+00
  35  10 9.66-08 2.88-03 1.39-02 2.31-02 2.94-02 3.30-02 3.40-02 3.46-02 3.62-02 3.85-02 4.12-02 4.05-02 3.53-02 2.84-02 8.49-03
  36  10 1.00-30 2.98-04 1.40-03 2.25-03 2.66-03 2.52-03 2.07-03 1.52-03 8.67-04 5.20-04 2.96-04 1.34-04 7.19-05 3.83-05 0.00+00
  37  10 1.00-30 7.62-03 3.45-02 5.77-02 7.59-02 9.40-02 1.08-01 1.28-01 1.69-01 2.10-01 2.53-01 2.64-01 2.26-01 1.70-01 0.00+00
  38  10 6.11+03 2.90-02 1.08-01 1.71-01 2.20-01 2.74-01 3.21-01 3.85-01 5.11-01 6.39-01 7.68-01 8.12-01 7.11-01 5.55-01 6.71-02
  39  10 4.08-06 6.15-03 2.24-02 3.38-02 4.03-02 4.19-02 3.98-02 3.68-02 3.32-02 3.15-02 3.04-02 2.68-02 2.15-02 1.56-02 0.00+00
